Trinity_ID	SB_ID	SB_chr	SB_start	SB_end	evalue	bitscore
KWMTBOMO12779	KWMTBOMO12779	Bomo_Chr21	14383065	14403749	2.29e-132	468
KWMTBOMO12783	KWMTBOMO12783	Bomo_Chr21	14476740	14480904	0.0	1054
KWMTBOMO12786	KWMTBOMO12786	Bomo_Chr21	14517846	14531784	5.00e-114	407
KWMTBOMO12787	KWMTBOMO12787	Bomo_Chr21	14541531	14557764	0.0	1083
KWMTBOMO12789	KWMTBOMO12789	Bomo_Chr21	14571982	14572474	2.80e-81	297
KWMTBOMO12790	KWMTBOMO12790	Bomo_Chr21	14574275	14594567	2.09e-92	335
KWMTBOMO12791	KWMTBOMO12791	Bomo_Chr21	14599575	14620585	0.0	407
KWMTBOMO12792	KWMTBOMO12792	Bomo_Chr21	14621607	14623004	0.0	1036
KWMTBOMO12794	KWMTBOMO12794	Bomo_Chr21	14643365	14644414	8.12e-134	473
KWMTBOMO12805	KWMTBOMO12805	Bomo_Chr21	15251591	15261305	0.0	476
KWMTBOMO12806	KWMTBOMO12806	Bomo_Chr21	15262645	15264735	0.0	507
KWMTBOMO12815	KWMTBOMO12815	Bomo_Chr22	330760	331638	1.82e-113	365
KWMTBOMO12816	KWMTBOMO12816	Bomo_Chr22	435630	443970	3.09e-110	394
KWMTBOMO12817	KWMTBOMO12817	Bomo_Chr22	450045	451669	2.95e-138	488
KWMTBOMO12818	KWMTBOMO12818	Bomo_Chr22	460570	491818	0.0	719
KWMTBOMO12826	KWMTBOMO12826	Bomo_Chr22	803490	805498	1.94e-88	321
KWMTBOMO12827	KWMTBOMO12827	Bomo_Chr22	809490	812137	5.77e-87	316
KWMTBOMO12838	KWMTBOMO12838	Bomo_Chr22	1341491	1352878	0.0	462
KWMTBOMO12842	KWMTBOMO12842	Bomo_Chr22	1483674	1492318	4.14e-85	212
KWMTBOMO12843	KWMTBOMO12843	Bomo_Chr22	1521870	1523038	1.30e-86	315
KWMTBOMO12845	KWMTBOMO12845	Bomo_Chr22	1541828	1543698	4.22e-155	346
KWMTBOMO12847	KWMTBOMO12847	Bomo_Chr22	1558405	1559288	2.75e-106	381
KWMTBOMO12856	KWMTBOMO12856	Bomo_Chr22	2212603	2213951	0.0	957
KWMTBOMO12857	KWMTBOMO12857	Bomo_Chr22	2301292	2302312	1.66e-179	625
KWMTBOMO12858	KWMTBOMO12858	Bomo_Chr22	2306812	2314706	1.36e-166	169
KWMTBOMO12860	KWMTBOMO12860	Bomo_Chr22	2345612	2346491	1.13e-99	359
KWMTBOMO12861	KWMTBOMO12861	Bomo_Chr22	2348532	2356411	0.0	1591
KWMTBOMO12862	KWMTBOMO12862	Bomo_Chr22	2357572	2359336	0.0	690
KWMTBOMO12863	KWMTBOMO12863	Bomo_Chr22	2365334	2368171	4.38e-145	511
KWMTBOMO12865	KWMTBOMO12865	Bomo_Chr22	2380661	2386601	2.39e-129	279
KWMTBOMO12867	KWMTBOMO12867	Bomo_Chr22	2394104	2412461	0.0	851
KWMTBOMO12871	KWMTBOMO12871	Bomo_Chr22	2453093	2509281	5.73e-135	477
KWMTBOMO12872	KWMTBOMO12872	Bomo_Chr22	2707257	2712088	1.76e-144	319
KWMTBOMO12874	KWMTBOMO12874	Bomo_Chr22	2798437	2799788	0.0	639
KWMTBOMO12877	KWMTBOMO12877	Bomo_Chr22	2855539	2902426	5.58e-128	453
KWMTBOMO12878	KWMTBOMO12878	Bomo_Chr22	2911995	2977326	0.0	2206
KWMTBOMO12881	KWMTBOMO12881	Bomo_Chr22	3173873	3177986	0.0	838
KWMTBOMO12883	KWMTBOMO12883	Bomo_Chr22	3227755	3251446	0.0	1086
KWMTBOMO12884	KWMTBOMO12884	Bomo_Chr22	3253117	3254021	5.07e-174	607
KWMTBOMO12885	KWMTBOMO12885	Bomo_Chr22	3255937	3408136	0.0	1308
KWMTBOMO12894	KWMTBOMO12894	Bomo_Chr22	3671920	3676320	0.0	1716
KWMTBOMO12895	KWMTBOMO12895	Bomo_Chr22	3678841	3684200	0.0	1070
KWMTBOMO12896	KWMTBOMO12896	Bomo_Chr22	3687408	3691340	0.0	1768
KWMTBOMO12900	KWMTBOMO12900	Bomo_Chr22	3772032	3772660	1.17e-85	198
KWMTBOMO12904	KWMTBOMO12904	Bomo_Chr22	3864273	3865931	1.17e-87	180
KWMTBOMO12912	KWMTBOMO12912	Bomo_Chr22	4052384	4060241	0.0	693
KWMTBOMO12914	KWMTBOMO12914	Bomo_Chr22	4064752	4136552	0.0	1010
KWMTBOMO12920	KWMTBOMO12920	Bomo_Chr22	4234450	4263424	2.02e-127	451
KWMTBOMO12921	KWMTBOMO12921	Bomo_Chr22	4276260	4283134	0.0	1142
KWMTBOMO12922	KWMTBOMO12922	Bomo_Chr22	4291281	4310129	0.0	718
KWMTBOMO12925	KWMTBOMO12925	Bomo_Chr22	4426980	4433457	0.0	3713
KWMTBOMO12928	KWMTBOMO12928	Bomo_Chr22	4460922	4465439	0.0	772
KWMTBOMO12929	KWMTBOMO12929	Bomo_Chr22	4477609	4481039	0.0	2022
KWMTBOMO12931	KWMTBOMO12931	Bomo_Chr22	4494146	4518369	0.0	1013
KWMTBOMO12933	KWMTBOMO12933	Bomo_Chr22	4694752	4699119	0.0	2345
KWMTBOMO12934	KWMTBOMO12934	Bomo_Chr22	4707291	4708179	4.52e-165	577
KWMTBOMO12936	KWMTBOMO12936	Bomo_Chr22	4750090	4751412	2.32e-147	518
KWMTBOMO12940	KWMTBOMO12940	Bomo_Chr22	4808581	4821249	0.0	1227
KWMTBOMO12942	KWMTBOMO12942	Bomo_Chr22	4842087	4851189	0.0	380
KWMTBOMO12945	KWMTBOMO12945	Bomo_Chr22	4898460	4906711	1.31e-102	369
KWMTBOMO12946	KWMTBOMO12946	Bomo_Chr22	4908490	4923362	0.0	1017
KWMTBOMO12948	KWMTBOMO12948	Bomo_Chr22	4940800	4973043	0.0	1531
KWMTBOMO12963	KWMTBOMO12963	Bomo_Chr22	5783366	5786704	0.0	1459
KWMTBOMO12966	KWMTBOMO12966	Bomo_Chr22	5815065	5823002	0.0	1273
KWMTBOMO12967	KWMTBOMO12967	Bomo_Chr22	5823011	5825594	0.0	1328
KWMTBOMO12971	KWMTBOMO12971	Bomo_Chr22	6039666	6043962	0.0	880
KWMTBOMO12972	KWMTBOMO12972	Bomo_Chr22	6048199	6048995	1.26e-169	592
KWMTBOMO12978	KWMTBOMO12978	Bomo_Chr22	6094566	6098876	1.94e-125	445
KWMTBOMO12981	KWMTBOMO12981	Bomo_Chr22	6188596	6230239	1.13e-141	499
KWMTBOMO12999	KWMTBOMO12999	Bomo_Chr22	6432260	6434705	0.0	754
KWMTBOMO13022	KWMTBOMO13022	Bomo_Chr22	6608747	6611229	0.0	688
KWMTBOMO13024	KWMTBOMO13024	Bomo_Chr22	6626270	6627482	4.25e-142	359
KWMTBOMO13025	KWMTBOMO13025	Bomo_Chr22	6628246	6630229	0.0	712
KWMTBOMO13026	KWMTBOMO13026	Bomo_Chr22	6632530	6640338	2.85e-116	414
KWMTBOMO13027	KWMTBOMO13027	Bomo_Chr22	6643905	6656429	0.0	895
KWMTBOMO13029	KWMTBOMO13029	Bomo_Chr22	6662650	6671909	0.0	770
KWMTBOMO13030	KWMTBOMO13030	Bomo_Chr22	6690432	6693292	0.0	845
KWMTBOMO13035	KWMTBOMO13035	Bomo_Chr22	6885194	6894781	0.0	1050
KWMTBOMO13037	KWMTBOMO13037	Bomo_Chr22	6952906	6960661	0.0	777
KWMTBOMO13040	KWMTBOMO13040	Bomo_Chr22	7003395	7036141	5.83e-86	313
KWMTBOMO13046	KWMTBOMO13046	Bomo_Chr22	7100522	7103492	0.0	794
KWMTBOMO13050	KWMTBOMO13050	Bomo_Chr22	7293291	7294339	6.90e-173	593
KWMTBOMO13052	KWMTBOMO13052	Bomo_Chr22	7311420	7320209	0.0	1189
KWMTBOMO13054	KWMTBOMO13054	Bomo_Chr22	7375516	7406229	0.0	722
KWMTBOMO13055	KWMTBOMO13055	Bomo_Chr22	7415581	7438169	0.0	846
KWMTBOMO13056	KWMTBOMO13056	Bomo_Chr22	7450589	7474399	0.0	900
KWMTBOMO13067	KWMTBOMO13067	Bomo_Chr22	7870294	7873842	0.0	1109
KWMTBOMO13070	KWMTBOMO13070	Bomo_Chr22	7921205	7923663	3.39e-108	387
KWMTBOMO13071	KWMTBOMO13071	Bomo_Chr22	7927553	7936803	0.0	1264
KWMTBOMO13072	KWMTBOMO13072	Bomo_Chr22	7943358	7958433	0.0	720
KWMTBOMO13075	KWMTBOMO13075	Bomo_Chr22	7968164	7987668	0.0	1715
KWMTBOMO13076	KWMTBOMO13076	Bomo_Chr22	7995150	7996693	1.93e-95	345
KWMTBOMO13078	KWMTBOMO13078	Bomo_Chr22	8013578	8017043	0.0	784
KWMTBOMO13079	KWMTBOMO13079	Bomo_Chr22	8018134	8020111	4.23e-140	447
KWMTBOMO13082	KWMTBOMO13082	Bomo_Chr22	8046195	8047785	0.0	659
KWMTBOMO13086	KWMTBOMO13086	Bomo_Chr22	8072796	8101884	0.0	867
KWMTBOMO13087	KWMTBOMO13087	Bomo_Chr22	8105235	8130475	0.0	501
KWMTBOMO13089	KWMTBOMO13089	Bomo_Chr22	8188955	8196922	0.0	476
KWMTBOMO13090	KWMTBOMO13090	Bomo_Chr22	8199720	8206174	3.28e-91	330
KWMTBOMO13092	KWMTBOMO13092	Bomo_Chr22	8224339	8242434	0.0	2288
KWMTBOMO13093	KWMTBOMO13093	Bomo_Chr22	8247565	8249447	7.08e-144	506
KWMTBOMO13094	KWMTBOMO13094	Bomo_Chr22	8251809	8260414	0.0	1606
KWMTBOMO13095	KWMTBOMO13095	Bomo_Chr22	8262034	8271584	0.0	1253
KWMTBOMO13096	KWMTBOMO13096	Bomo_Chr22	8275335	8279571	1.59e-94	342
KWMTBOMO13098	KWMTBOMO13098	Bomo_Chr22	8283425	8291417	0.0	658
KWMTBOMO13099	KWMTBOMO13099	Bomo_Chr22	8292771	8296024	8.50e-108	386
KWMTBOMO13101	KWMTBOMO13101	Bomo_Chr22	8368053	8394825	0.0	3914
KWMTBOMO13110	KWMTBOMO13110	Bomo_Chr22	8478686	8481203	4.55e-133	470
KWMTBOMO13113	KWMTBOMO13113	Bomo_Chr22	8549897	8559665	0.0	751
KWMTBOMO13116	KWMTBOMO13116	Bomo_Chr22	8574644	8580605	0.0	1107
KWMTBOMO13120	KWMTBOMO13120	Bomo_Chr22	8637676	8645519	2.37e-176	615
KWMTBOMO13121	KWMTBOMO13121	Bomo_Chr22	8654375	8697755	0.0	1216
KWMTBOMO13122	KWMTBOMO13122	Bomo_Chr22	8720307	8764535	0.0	701
KWMTBOMO13123	KWMTBOMO13123	Bomo_Chr22	8768749	8773475	1.80e-109	349
KWMTBOMO13127	KWMTBOMO13127	Bomo_Chr22	8885251	8892064	0.0	843
KWMTBOMO13128	KWMTBOMO13128	Bomo_Chr22	8900009	8929270	0.0	1402
KWMTBOMO13130	KWMTBOMO13130	Bomo_Chr22	8931471	8943261	0.0	772
KWMTBOMO13134	KWMTBOMO13134	Bomo_Chr22	9005011	9020609	0.0	1612
KWMTBOMO13142	KWMTBOMO13142	Bomo_Chr22	9113401	9115581	3.21e-165	374
KWMTBOMO13154	KWMTBOMO13154	Bomo_Chr22	9275263	9277299	2.82e-82	301
KWMTBOMO13155	KWMTBOMO13155	Bomo_Chr22	9278813	9284906	3.44e-165	577
KWMTBOMO13166	KWMTBOMO13166	Bomo_Chr22	9421183	9431720	0.0	1292
KWMTBOMO13167	KWMTBOMO13167	Bomo_Chr22	9433363	9473330	0.0	831
KWMTBOMO13170	KWMTBOMO13170	Bomo_Chr22	9491363	9492150	5.54e-100	360
KWMTBOMO13171	KWMTBOMO13171	Bomo_Chr22	9492740	9497922	6.74e-174	359
KWMTBOMO13173	KWMTBOMO13173	Bomo_Chr22	9509733	9516754	0.0	1094
KWMTBOMO13181	KWMTBOMO13181	Bomo_Chr22	9623948	9626166	1.31e-87	319
KWMTBOMO13185	KWMTBOMO13185	Bomo_Chr22	9647387	9655993	0.0	678
KWMTBOMO13186	KWMTBOMO13186	Bomo_Chr22	9657742	9660996	0.0	1058
KWMTBOMO13188	KWMTBOMO13188	Bomo_Chr22	9699557	9701682	2.78e-156	548
KWMTBOMO13190	KWMTBOMO13190	Bomo_Chr22	9720467	9737361	0.0	1810
KWMTBOMO13191	KWMTBOMO13191	Bomo_Chr22	9754243	9755096	6.39e-151	530
KWMTBOMO13192	KWMTBOMO13192	Bomo_Chr22	9759206	9760416	1.20e-110	259
KWMTBOMO13197	KWMTBOMO13197	Bomo_Chr22	10014387	10019464	0.0	725
KWMTBOMO13198	KWMTBOMO13198	Bomo_Chr22	10019585	10023276	0.0	1089
KWMTBOMO13201	KWMTBOMO13201	Bomo_Chr22	10075437	10079107	5.78e-171	597
KWMTBOMO13205	KWMTBOMO13205	Bomo_Chr22	10257977	10271646	1.27e-110	234
KWMTBOMO13210	KWMTBOMO13210	Bomo_Chr22	10561357	10562168	4.42e-172	600
KWMTBOMO13216	KWMTBOMO13216	Bomo_Chr22	10729297	10736849	0.0	910
KWMTBOMO13217	KWMTBOMO13217	Bomo_Chr22	10742120	10752756	0.0	806
KWMTBOMO13218	KWMTBOMO13218	Bomo_Chr22	10754377	10756919	5.61e-175	610
KWMTBOMO13219	KWMTBOMO13219	Bomo_Chr22	10757198	10761886	0.0	872
KWMTBOMO13220	KWMTBOMO13220	Bomo_Chr22	10767127	10780032	0.0	1472
KWMTBOMO13221	KWMTBOMO13221	Bomo_Chr22	10782242	10784636	0.0	864
KWMTBOMO13222	KWMTBOMO13222	Bomo_Chr22	10786069	10787386	8.17e-153	424
KWMTBOMO13223	KWMTBOMO13223	Bomo_Chr22	10792027	10799669	0.0	1199
KWMTBOMO13224	KWMTBOMO13224	Bomo_Chr22	10802881	10810406	0.0	926
KWMTBOMO13225	KWMTBOMO13225	Bomo_Chr22	10822439	10823224	6.26e-83	303
KWMTBOMO13226	KWMTBOMO13226	Bomo_Chr22	10823945	10832912	0.0	1142
KWMTBOMO13230	KWMTBOMO13230	Bomo_Chr22	10899684	10906914	0.0	506
KWMTBOMO13232	KWMTBOMO13232	Bomo_Chr22	10931624	10962044	0.0	1075
KWMTBOMO13243	KWMTBOMO13243	Bomo_Chr22	11504095	11508068	1.03e-89	305
KWMTBOMO13265	KWMTBOMO13265	Bomo_Chr22	11902960	11914855	0.0	823
KWMTBOMO13266	KWMTBOMO13266	Bomo_Chr22	11926551	11929999	5.94e-152	390
KWMTBOMO13281	KWMTBOMO13281	Bomo_Chr22	12759093	12761616	0.0	947
KWMTBOMO13282	KWMTBOMO13282	Bomo_Chr22	12766817	12793746	0.0	1224
KWMTBOMO13283	KWMTBOMO13283	Bomo_Chr22	12795397	12807168	0.0	1500
KWMTBOMO13284	KWMTBOMO13284	Bomo_Chr22	12809094	12819096	0.0	1337
KWMTBOMO13288	KWMTBOMO13288	Bomo_Chr22	12914571	12919624	1.85e-177	618
KWMTBOMO13289	KWMTBOMO13289	Bomo_Chr22	12920441	12933495	0.0	705
KWMTBOMO13290	KWMTBOMO13290	Bomo_Chr22	12941114	12942350	2.22e-106	381
KWMTBOMO13293	KWMTBOMO13293	Bomo_Chr22	12968641	12989883	0.0	1760
KWMTBOMO13295	KWMTBOMO13295	Bomo_Chr22	13014150	13015660	1.34e-151	253
KWMTBOMO13297	KWMTBOMO13297	Bomo_Chr22	13053141	13072308	0.0	955
KWMTBOMO13301	KWMTBOMO13301	Bomo_Chr22	13101881	13104805	0.0	723
KWMTBOMO13302	KWMTBOMO13302	Bomo_Chr22	13110978	13120650	2.58e-84	308
KWMTBOMO13306	KWMTBOMO13306	Bomo_Chr22	13234082	13264180	2.43e-122	434
KWMTBOMO13307	KWMTBOMO13307	Bomo_Chr22	13267041	13274983	0.0	1242
KWMTBOMO13310	KWMTBOMO13310	Bomo_Chr22	13313551	13316855	3.53e-158	554
KWMTBOMO13311	KWMTBOMO13311	Bomo_Chr22	13317571	13319170	3.11e-85	177
KWMTBOMO13313	KWMTBOMO13313	Bomo_Chr22	13399443	13409157	4.12e-168	365
KWMTBOMO13314	KWMTBOMO13314	Bomo_Chr22	13419027	13421422	6.87e-109	390
KWMTBOMO13316	KWMTBOMO13316	Bomo_Chr22	13470503	13478084	0.0	778
KWMTBOMO13317	KWMTBOMO13317	Bomo_Chr22	13480673	13522845	0.0	4333
KWMTBOMO13318	KWMTBOMO13318	Bomo_Chr22	13526813	13540962	0.0	1199
KWMTBOMO13319	KWMTBOMO13319	Bomo_Chr22	13547573	13559436	0.0	3636
KWMTBOMO13323	KWMTBOMO13323	Bomo_Chr22	13642953	13647747	1.72e-179	383
KWMTBOMO13328	KWMTBOMO13328	Bomo_Chr22	13836492	13837927	0.0	1035
KWMTBOMO13332	KWMTBOMO13332	Bomo_Chr22	13917262	13921933	0.0	1416
KWMTBOMO13333	KWMTBOMO13333	Bomo_Chr22	13924159	13926341	6.18e-135	477
KWMTBOMO13334	KWMTBOMO13334	Bomo_Chr22	13929303	13943551	0.0	1026
KWMTBOMO13335	KWMTBOMO13335	Bomo_Chr22	13946902	13951030	0.0	585
KWMTBOMO13337	KWMTBOMO13337	Bomo_Chr22	13967502	13988233	0.0	596
KWMTBOMO13338	KWMTBOMO13338	Bomo_Chr22	13991452	13996278	6.04e-120	393
KWMTBOMO13339	KWMTBOMO13339	Bomo_Chr22	13996801	13997461	3.47e-90	327
KWMTBOMO13340	KWMTBOMO13340	Bomo_Chr22	14002277	14017671	2.29e-179	625
KWMTBOMO13341	KWMTBOMO13341	Bomo_Chr22	14034345	14056031	0.0	509
KWMTBOMO13359	KWMTBOMO13359	Bomo_Chr22	14948799	14950884	1.26e-91	332
KWMTBOMO13361	KWMTBOMO13361	Bomo_Chr22	15094959	15095569	4.16e-86	314
KWMTBOMO13364	KWMTBOMO13364	Bomo_Chr22	15235510	15240638	0.0	1078
KWMTBOMO13366	KWMTBOMO13366	Bomo_Chr22	15259209	15301374	0.0	698
KWMTBOMO13368	KWMTBOMO13368	Bomo_Chr22	15308755	15323728	0.0	1437
KWMTBOMO13369	KWMTBOMO13369	Bomo_Chr22	15333009	15336624	3.26e-167	414
KWMTBOMO13370	KWMTBOMO13370	Bomo_Chr22	15337807	15347838	0.0	910
KWMTBOMO13398	KWMTBOMO13398	Bomo_Chr22	16135063	16136484	0.0	1027
KWMTBOMO13399	KWMTBOMO13399	Bomo_Chr22	16135063	16150775	0.0	645
KWMTBOMO13400	KWMTBOMO13400	Bomo_Chr22	16153365	16159042	0.0	672
KWMTBOMO13401	KWMTBOMO13401	Bomo_Chr22	16161171	16162552	1.38e-88	322
KWMTBOMO13402	KWMTBOMO13402	Bomo_Chr22	16163126	16178062	0.0	1055
KWMTBOMO13405	KWMTBOMO13405	Bomo_Chr22	16216565	16220312	6.31e-164	573
KWMTBOMO13406	KWMTBOMO13406	Bomo_Chr22	16221220	16222532	0.0	637
KWMTBOMO13407	KWMTBOMO13407	Bomo_Chr22	16223873	16226605	0.0	852
KWMTBOMO13408	KWMTBOMO13408	Bomo_Chr22	16230677	16235852	0.0	515
KWMTBOMO13429	KWMTBOMO13429	Bomo_Chr22	16764805	16766252	1.17e-86	315
KWMTBOMO13430	KWMTBOMO13430	Bomo_Chr22	16781286	16790692	0.0	787
KWMTBOMO13431	KWMTBOMO13431	Bomo_Chr22	16800037	16803912	2.59e-149	467
KWMTBOMO13452	KWMTBOMO13452	Bomo_Chr22	17399845	17421480	0.0	1263
KWMTBOMO13453	KWMTBOMO13453	Bomo_Chr22	17422821	17424022	0.0	785
KWMTBOMO13454	KWMTBOMO13454	Bomo_Chr22	17426085	17428630	0.0	556
KWMTBOMO13455	KWMTBOMO13455	Bomo_Chr22	17431561	17436755	0.0	651
KWMTBOMO13457	KWMTBOMO13457	Bomo_Chr22	17452949	17455400	8.64e-110	340
KWMTBOMO13458	KWMTBOMO13458	Bomo_Chr22	17464512	17465860	0.0	745
KWMTBOMO13462	KWMTBOMO13462	Bomo_Chr22	18132535	18135240	0.0	659
KWMTBOMO13470	KWMTBOMO13470	Bomo_Chr22	18269583	18283893	0.0	846
KWMTBOMO13472	KWMTBOMO13472	Bomo_Chr22	18290593	18293986	0.0	1158
KWMTBOMO13473	KWMTBOMO13473	Bomo_Chr22	18294809	18299792	0.0	765
KWMTBOMO13478	KWMTBOMO13478	Bomo_Chr22	18389193	18391124	0.0	1230
KWMTBOMO13479	KWMTBOMO13479	Bomo_Chr22	18391943	18393969	0.0	1403
KWMTBOMO13490	KWMTBOMO13490	Bomo_Chr23	139412	143590	1.60e-161	228
KWMTBOMO13492	KWMTBOMO13492	Bomo_Chr23	161940	173440	0.0	305
KWMTBOMO13494	KWMTBOMO13494	Bomo_Chr23	179810	193830	0.0	561
KWMTBOMO13497	KWMTBOMO13497	Bomo_Chr23	226521	239926	0.0	611
KWMTBOMO13515	KWMTBOMO13515	Bomo_Chr23	496218	509534	0.0	561
KWMTBOMO13516	KWMTBOMO13516	Bomo_Chr23	510603	517937	3.11e-121	431
KWMTBOMO13518	KWMTBOMO13518	Bomo_Chr23	554833	565617	0.0	778
KWMTBOMO13523	KWMTBOMO13523	Bomo_Chr23	676913	679477	1.21e-93	339
KWMTBOMO13524	KWMTBOMO13524	Bomo_Chr23	680978	692500	1.23e-157	552
KWMTBOMO13525	KWMTBOMO13525	Bomo_Chr23	698739	711157	0.0	839
KWMTBOMO13531	KWMTBOMO13531	Bomo_Chr23	789108	790918	1.91e-136	216
KWMTBOMO13532	KWMTBOMO13532	Bomo_Chr23	797858	802134	8.10e-141	483
KWMTBOMO13533	KWMTBOMO13533	Bomo_Chr23	804012	811947	9.10e-108	386
KWMTBOMO13535	KWMTBOMO13535	Bomo_Chr23	850421	906891	0.0	1043
KWMTBOMO13536	KWMTBOMO13536	Bomo_Chr23	910421	916531	0.0	749
KWMTBOMO13543	KWMTBOMO13543	Bomo_Chr23	1024441	1047154	0.0	1100
KWMTBOMO13544	KWMTBOMO13544	Bomo_Chr23	1128062	1128800	5.74e-128	453
KWMTBOMO13550	KWMTBOMO13550	Bomo_Chr23	1288915	1323712	0.0	1398
KWMTBOMO13557	KWMTBOMO13557	Bomo_Chr23	1548276	1557119	5.51e-175	610
KWMTBOMO13558	KWMTBOMO13558	Bomo_Chr23	1560531	1562135	2.81e-170	594
KWMTBOMO13559	KWMTBOMO13559	Bomo_Chr23	1565756	1576105	0.0	584
KWMTBOMO13560	KWMTBOMO13560	Bomo_Chr23	1586346	1589648	0.0	495
KWMTBOMO13563	KWMTBOMO13563	Bomo_Chr23	1602597	1605515	1.01e-161	566
KWMTBOMO13566	KWMTBOMO13566	Bomo_Chr23	1676596	1678569	0.0	1231
KWMTBOMO13567	KWMTBOMO13567	Bomo_Chr23	1681726	1694475	0.0	1066
KWMTBOMO13568	KWMTBOMO13568	Bomo_Chr23	1697066	1699674	8.41e-111	396
KWMTBOMO13573	KWMTBOMO13573	Bomo_Chr23	1819378	1831285	1.07e-105	379
KWMTBOMO13575	KWMTBOMO13575	Bomo_Chr23	1880007	1883165	1.47e-152	535
KWMTBOMO13577	KWMTBOMO13577	Bomo_Chr23	2152285	2181944	0.0	680
KWMTBOMO13579	KWMTBOMO13579	Bomo_Chr23	2226285	2227815	0.0	780
KWMTBOMO13580	KWMTBOMO13580	Bomo_Chr23	2228314	2242234	0.0	1082
KWMTBOMO13584	KWMTBOMO13584	Bomo_Chr23	2288676	2290284	0.0	1123
KWMTBOMO13585	KWMTBOMO13585	Bomo_Chr23	2292835	2301626	0.0	1104
KWMTBOMO13588	KWMTBOMO13588	Bomo_Chr23	2311890	2316544	0.0	768
KWMTBOMO13594	KWMTBOMO13594	Bomo_Chr23	2471905	2475713	1.15e-117	419
KWMTBOMO13596	KWMTBOMO13596	Bomo_Chr23	2488654	2489216	3.36e-83	165
KWMTBOMO13600	KWMTBOMO13600	Bomo_Chr23	2495247	2497863	0.0	1990
KWMTBOMO13601	KWMTBOMO13601	Bomo_Chr23	2504444	2532750	0.0	1385
KWMTBOMO13603	KWMTBOMO13603	Bomo_Chr23	2545634	2550378	0.0	833
KWMTBOMO13606	KWMTBOMO13606	Bomo_Chr23	2596304	2623701	1.20e-128	456
KWMTBOMO13608	KWMTBOMO13608	Bomo_Chr23	2723964	2769678	0.0	1127
KWMTBOMO13609	KWMTBOMO13609	Bomo_Chr23	2771164	2779579	0.0	867
KWMTBOMO13610	KWMTBOMO13610	Bomo_Chr23	2790694	2794500	0.0	905
KWMTBOMO13611	KWMTBOMO13611	Bomo_Chr23	2794652	2798273	8.72e-158	553
KWMTBOMO13619	KWMTBOMO13619	Bomo_Chr23	3183863	3186431	1.84e-159	332
KWMTBOMO13621	KWMTBOMO13621	Bomo_Chr23	3340518	3349161	0.0	1587
KWMTBOMO13622	KWMTBOMO13622	Bomo_Chr23	3350562	3351298	2.83e-116	414
KWMTBOMO13623	KWMTBOMO13623	Bomo_Chr23	3352233	3354391	0.0	1297
KWMTBOMO13624	KWMTBOMO13624	Bomo_Chr23	3355672	3357335	1.10e-88	322
KWMTBOMO13625	KWMTBOMO13625	Bomo_Chr23	3360262	3370240	0.0	1284
KWMTBOMO13626	KWMTBOMO13626	Bomo_Chr23	3371804	3375001	1.90e-123	438
KWMTBOMO13627	KWMTBOMO13627	Bomo_Chr23	3382082	3410056	1.61e-160	562
KWMTBOMO13628	KWMTBOMO13628	Bomo_Chr23	3411392	3418559	0.0	1152
KWMTBOMO13634	KWMTBOMO13634	Bomo_Chr23	3938829	3945247	1.07e-133	336
KWMTBOMO13635	KWMTBOMO13635	Bomo_Chr23	3945625	3951378	0.0	1304
KWMTBOMO13638	KWMTBOMO13638	Bomo_Chr23	3986497	3990138	0.0	911
KWMTBOMO13639	KWMTBOMO13639	Bomo_Chr23	3990749	3991971	3.63e-129	457
KWMTBOMO13644	KWMTBOMO13644	Bomo_Chr23	4073110	4075168	3.44e-115	411
KWMTBOMO13646	KWMTBOMO13646	Bomo_Chr23	4091949	4096153	0.0	950
KWMTBOMO13664	KWMTBOMO13664	Bomo_Chr23	5323064	5335390	0.0	1457
KWMTBOMO13665	KWMTBOMO13665	Bomo_Chr23	5340381	5342975	1.51e-177	619
KWMTBOMO13666	KWMTBOMO13666	Bomo_Chr23	5349566	5354950	0.0	687
KWMTBOMO13667	KWMTBOMO13667	Bomo_Chr23	5355966	5360510	0.0	1368
KWMTBOMO13671	KWMTBOMO13671	Bomo_Chr23	5385431	5391220	0.0	402
KWMTBOMO13674	KWMTBOMO13674	Bomo_Chr23	5409353	5441440	0.0	3500
KWMTBOMO13682	KWMTBOMO13682	Bomo_Chr23	6446924	6448885	0.0	905
KWMTBOMO13691	KWMTBOMO13691	Bomo_Chr23	7125064	7137574	0.0	708
KWMTBOMO13692	KWMTBOMO13692	Bomo_Chr23	7138033	7140244	4.54e-108	387
KWMTBOMO13694	KWMTBOMO13694	Bomo_Chr23	7146505	7148271	0.0	941
KWMTBOMO13699	KWMTBOMO13699	Bomo_Chr23	7214005	7220324	0.0	772
KWMTBOMO13703	KWMTBOMO13703	Bomo_Chr23	7261525	7264279	0.0	673
KWMTBOMO13704	KWMTBOMO13704	Bomo_Chr23	7295369	7296614	2.63e-91	331
KWMTBOMO13706	KWMTBOMO13706	Bomo_Chr23	7355191	7356084	2.85e-110	394
KWMTBOMO13707	KWMTBOMO13707	Bomo_Chr23	7359945	7360782	2.18e-157	551
KWMTBOMO13712	KWMTBOMO13712	Bomo_Chr23	7434076	7442114	0.0	961
KWMTBOMO13713	KWMTBOMO13713	Bomo_Chr23	7443035	7447658	1.25e-124	442
KWMTBOMO13716	KWMTBOMO13716	Bomo_Chr23	7468064	7501394	0.0	880
